       0            1    0.0120479 5.53374e-007 5.93628e+011      2.59443
     2.5            1    0.0165721 1.02198e-006  4.3157e+011      2.53539
       5            1    0.0229705 1.90534e-006 3.11356e+011      2.46318
     7.5            1    0.0321318 3.59215e-006 2.22583e+011      2.37606
      10            1    0.0454352 6.86173e-006 1.57411e+011      2.27263
    12.5            1    0.0706881 1.57097e-005 1.01177e+011      2.15214
      15            1     0.111247 3.63833e-005 6.42894e+010      2.01482
    17.5            1     0.177352 8.53594e-005 4.03265e+010      1.86211
      20            1     0.286766  0.000203121 2.49402e+010      1.69684
    22.5            1     0.473906  0.000497359 1.50916e+010      1.52316
      25            1     0.795547   0.00123723 8.99002e+009      1.34615
    27.5            1      1.35664   0.00312685 5.27183e+009      1.17131
      30            1      2.34906   0.00802506 3.04459e+009      1.00385
    32.5            1      3.97601    0.0194011 1.79875e+009     0.848113
      35            1      6.82186    0.0475688 1.04834e+009     0.707209
    37.5            1      11.8477     0.118112 6.03603e+008      0.58285
      40      1.00001      20.7954     0.296526 3.43852e+008     0.475476
    42.5      1.00002      35.0692     0.681262 2.03863e+008     0.384509
      45      1.00006      59.5797      1.57715 1.19957e+008     0.308671
    47.5      1.00013      101.831      3.67392 7.01427e+007      0.24629
      50       1.0003      174.856      8.59986 4.08035e+007     0.195541
    52.5       1.0007      296.783      19.6058 2.39937e+007     0.154626
      55      1.00159      504.872      44.8257 1.40551e+007     0.121879
    57.5      1.00365      859.206      102.594 8.20691e+006    0.0958212
      60      1.00835      1458.82      234.428 4.77913e+006    0.0751834
    62.5      1.02194      2634.72      615.087 2.57418e+006    0.0588993
      65      1.05641      4642.87       1579.6 1.38057e+006    0.0460893
    67.5      1.13836      7776.39      3869.97       737091    0.0360369
      70      1.31142      11898.7      8699.98       391621    0.0281653
    72.5      1.67295      15751.9      18775.2       187492     0.022013
      75      2.16217      16668.7      32375.7      89809.9    0.0172139
    77.5      2.71241        15057      47607.3      43074.6    0.0134787
      80      3.32272      12537.9      64353.6      20709.9    0.0105799
    82.5      4.03432      10142.3      83606.5      10032.6   0.00833996
      85      4.92064      8188.73       106365      4894.17   0.00662059
    87.5      6.11182      6815.42       133079      2414.51    0.0053153
      90       7.9547      6172.44       163263      1212.27   0.00434288
    92.5      11.2758      6616.02       194935      651.249   0.00364262
      95      18.6846      8358.56       224169       362.77    0.0031706
    97.5      36.8194        11971       245399      211.971   0.00289688
     100      81.3119      18011.4       253200      131.111   0.00280348
   102.5      135.273      23317.2       253313      103.938   0.00279612
     105      229.607      30439.8       252948      81.9458   0.00278694
   107.5       393.52      39851.8       251669      64.2984   0.00277549
     110      675.244      52035.8       248734      50.2336   0.00276128
   112.5      1150.27      67311.6       242946      39.0874   0.00274373
     115      1925.56      85468.5       232577      30.2967   0.00272216
   117.5      3125.68       105172       215581      23.3927   0.00269578
     120       4840.3       123425       190469      17.9898   0.00266349
   122.5      6555.14       134470       165875      14.8128   0.00262369
     125       8499.9       140264       138285      12.1092   0.00257376
   127.5      10549.8       140043       110336       9.8142   0.00250954
     130      12603.5       134585      84731.1      7.86586   0.00242487
   132.5      14649.9       125846      63305.9      6.20983   0.00231185
     135      16798.9       116089      46658.8      4.80436   0.00216274
   137.5      19273.2       107148      34406.5       3.6231   0.00197363
     140        22381       100102      25680.1      2.65281   0.00174892
   142.5      26272.3       104122      23514.6      2.07335   0.00150281
     145      31618.2       111038      22073.8      1.57642    0.0012557
   147.5      38784.3       120693      21119.3      1.17418   0.00102689
     150        48109       132663        20432     0.864451  0.000828837
   152.5      59863.7       146281      19828.5     0.634701  0.000665848
     155      74217.3       160707      19171.3     0.468292  0.000536222
   157.5      91209.1       175017      18373.2     0.349197  0.000435213
     160       110733       188293      17394.1     0.264188  0.000357287
   162.5       131398       205386      17174.8     0.209223   0.00029733
     165       153558       220640      16697.1     0.168557  0.000251104
   167.5       176680       233366      15977.4     0.138152  0.000215286
     170       200175       243055        15051     0.115139  0.000187353
   172.5       223440       249407      13964.6    0.0974932  0.000165416
     175       245893       252322      12770.3    0.0837795  0.000148071
   177.5       267008       251884      11519.5    0.0729791  0.000134271
     180       286337       248330        10259    0.0643617  0.000123236
   182.5       301594       242445      9060.61    0.0577648  0.000114377
     185       314198       234122      7909.86    0.0523781  0.000107249
   187.5       324040       223816      6831.27    0.0479288  0.000101511
     190       331110       211996      5841.22    0.0442129 9.68995e-005
   192.5       335487       199114      4948.89    0.0410761 9.32076e-005
     195       337320       185587      4157.48    0.0384007 9.02715e-005
   197.5       336814       171784      3465.51    0.0360956 8.79597e-005
     200       334210       158019      2868.11      0.03409 8.61645e-005
   202.5       341179       152218      2609.64     0.032624 8.46028e-005
     205       348357       146659      2374.95    0.0312488 8.30538e-005
   207.5       355747       141329      2161.78    0.0299585  8.1519e-005
     210       363350       136216      1968.09    0.0287478 7.99999e-005
   212.5       371165       131308      1792.04    0.0276118 7.84981e-005
     215       379191       126594      1631.95    0.0265457 7.70156e-005
   217.5       387425       122062      1486.33    0.0255451 7.55542e-005
     220       395861       117701      1353.81     0.024606 7.41159e-005
   222.5       404492       115177      1269.91    0.0238931 7.27026e-005
     225       413310       112708      1191.21     0.023216 7.13163e-005
   227.5       422306       110289      1117.37     0.022573 6.99587e-005
     230       431468       107917      1048.05    0.0219626 6.86315e-005
   232.5       440784       105586      982.941     0.021383 6.73363e-005
     235       450240       103292      921.763    0.0208327 6.60745e-005
   237.5       459819       101033      864.256    0.0203102 6.48473e-005
     240       469506        98804      810.182    0.0198142 6.36558e-005
   242.5       479284      96951.2      764.822    0.0193724  6.2501e-005
     245       489133      95108.8      721.817     0.018952 6.13836e-005
   247.5       499035      93274.8      681.035     0.018552 6.03042e-005
     250       508970      91447.3      642.355    0.0181712 5.92632e-005
   252.5       518917      89624.9      605.664    0.0178087 5.82609e-005
     255       528856      87806.5      570.857    0.0174636 5.72974e-005
   257.5       538766      85991.2       537.84     0.017135 5.63728e-005
     260       548625      84178.5      506.521     0.016822  5.5487e-005
   262.5       558412      82267.3      475.641    0.0165384 5.46396e-005
     265       568106      80362.9      446.437     0.016269 5.38305e-005
   267.5       577686      78465.3      418.826     0.016013 5.30593e-005
     270       587131      76575.1      392.729    0.0157696 5.23255e-005
   272.5       596421      74692.8       368.07    0.0155381 5.16285e-005
     275       605536      72819.1       344.78    0.0153179 5.09679e-005
   277.5       614457      70955.1      322.792    0.0151083  5.0343e-005
     280       623164      69101.7      302.042    0.0149087 4.97532e-005
   282.5       631640      67943.2      288.273    0.0147495 4.91978e-005
     285       639869      66766.8      274.978    0.0145971 4.86763e-005
   287.5       647833      65573.8      262.147    0.0144511 4.81878e-005
     290       655518      64365.6      249.773    0.0143113 4.77317e-005
   292.5       662909      63143.5      237.846    0.0141774 4.73073e-005
     295       669992      61909.1      226.358    0.0140491  4.6914e-005
   297.5       676757        60664      215.301    0.0139262 4.65511e-005
     300       683191      59409.8      204.666    0.0138084 4.62179e-005
   302.5       689284      57677.7       191.28    0.0136907 4.59139e-005
     305       695027      55964.4      178.668    0.0135786 4.56383e-005
   307.5       700412      54271.4      166.792    0.0134719 4.53906e-005
     310       705433        52600      155.616    0.0133702 4.51703e-005
   312.5       710082      50951.8      145.108    0.0132734 4.49767e-005
     315       714356      49327.9      135.233    0.0131811 4.48094e-005
   317.5       718251      47729.6       125.96    0.0130932 4.46678e-005
     320       721764        46158      117.258    0.0130093 4.45515e-005
   322.5       724892      44840.3      110.218    0.0129412 4.44601e-005
     325       727637      43536.8      103.545    0.0128762 4.43931e-005
   327.5       729996      42248.7      97.2231    0.0128144 4.43501e-005
     330       731972      40977.3      91.2392    0.0127556 4.43309e-005
   332.5       733567      39723.7      85.5787    0.0126996 4.43349e-005
     335       734783      38488.7       80.228    0.0126463  4.4362e-005
   337.5       735623      37273.4      75.1735    0.0125956 4.44119e-005
     340       736092      36078.6      70.4021    0.0125474 4.44842e-005
   342.5       736195      34930.8      65.9986    0.0125102 4.45789e-005
     345       735937      33803.4      61.8406    0.0124752 4.46956e-005
   347.5       735324      32696.8      57.9164    0.0124424 4.48341e-005
 350.002       734363      31611.3      54.2144    0.0124116 4.49946e-005
 352.505       733178      30552.3      50.7317    0.0123822 4.51694e-005
  355.01       731892      29524.3      47.4639    0.0123539 4.53514e-005
 357.517       730506      28526.6      44.3981    0.0123264 4.55405e-005
 360.027       729021      27558.9      41.5241    0.0122999 4.57369e-005
 362.539       727439      26670.9      38.9799    0.0122775 4.59405e-005
 365.054       725760      25807.5      36.5843    0.0122559 4.61513e-005
 367.572       723988        24968      34.3288     0.012235 4.63696e-005
 370.093       722123      24152.1      32.2057    0.0122148 4.65952e-005
 372.618       720166        23359      30.2075    0.0121952 4.68282e-005
 375.145       718119      22588.4      28.3272    0.0121762 4.70688e-005
 377.677       715984      21839.7      26.5582    0.0121578  4.7317e-005
 380.212       713761      21118.6      24.9092    0.0121403 4.75729e-005
 382.751       711453      20484.4      23.5134     0.012127 4.78365e-005
 385.294       709059      19866.1       22.191    0.0121142 4.81079e-005
 387.841       706583      19263.4      20.9385    0.0121018 4.83873e-005
 390.393       704025      18675.8      19.7523    0.0120899 4.86747e-005
 392.949       701387      18103.2      18.6292    0.0120785 4.89702e-005
 395.511       698670      17545.2       17.566    0.0120675 4.92739e-005
 398.077       695875      17001.6      16.5596    0.0120568  4.9586e-005
 400.648       693004      16462.8      15.5891    0.0120474 4.99066e-005
 403.225       690058      15911.7      14.6212    0.0120406 5.02357e-005
 405.807       687038      15376.4        13.71    0.0120342 5.05735e-005
 408.395       683946      14856.5      12.8522    0.0120281 5.09202e-005
 410.989       680784      14351.7       12.045    0.0120224 5.12759e-005
 413.589       677551      13861.6      11.2855    0.0120171 5.16408e-005
 416.195       674250      13385.8       10.571     0.012012 5.20149e-005
