   172.5       374505       418089      23406.2      0.06554 9.86917e-005
     175       391414       401708      20328.1    0.0591427 9.30208e-005
   177.5       406918       383929      17555.8    0.0536679  8.8105e-005
     180       420616       364844      15070.2    0.0489787 8.38936e-005
   182.5       429455       345289        12902     0.045255 8.03235e-005
     185       435776       324772      10970.7    0.0420489 7.73274e-005
   187.5       439536       303646      9266.21    0.0392748 7.48373e-005
     190       440795       282278      7776.31    0.0368602 7.27875e-005
   192.5       439707       261024      6486.38    0.0347438 7.11152e-005
     195       436498       240206      5379.93    0.0328746 6.97606e-005
   197.5       431448       220102      4439.27    0.0312095 6.86666e-005
     200       424872       200936       3646.2    0.0297126 6.77782e-005
   202.5       431386       192515      3299.68    0.0286062 6.69116e-005
     205       438946       184848       2992.6    0.0275327 6.59134e-005
   207.5       447686       177906      2720.52    0.0264911 6.47778e-005
     210       457746       171659      2479.45    0.0254808 6.35022e-005
   212.5       469269       166072      2265.75    0.0245018 6.20874e-005
     215       482398       161110      2076.18    0.0235544 6.05384e-005
   217.5       497275       156736      1907.81    0.0226396  5.8864e-005
     220       514037       152910      1758.02    0.0217582 5.70768e-005
   222.5       532816       151796      1672.84    0.0210475 5.51928e-005
     225       553736       151091         1596    0.0203551 5.32306e-005
   227.5       576912       150767      1526.51    0.0196833 5.12106e-005
     230       602441       150795      1463.43    0.0190339 4.91539e-005
   232.5       630409       151140      1405.89    0.0184088 4.70818e-005
     235       660882       151768       1353.1    0.0178091 4.50146e-005
   237.5       693908       152641      1304.35    0.0172358 4.29711e-005
     240       729514       153721      1258.97    0.0166895 4.09681e-005
   242.5       767706       155524      1225.21    0.0161916 3.90198e-005
     245       808466       157466      1193.21    0.0157182 3.71379e-005
   247.5       851755       159505      1162.56     0.015269 3.53316e-005
     250       897510       161604      1132.91    0.0148436 3.36076e-005
   252.5       945644       163723      1103.93    0.0144412 3.19703e-005
     255       996050       165826      1075.38     0.014061 3.04222e-005
   257.5  1.0486e+006       167874      1047.05     0.013702 2.89641e-005
     260 1.10314e+006       169836      1018.75    0.0133633 2.75954e-005
   262.5  1.1595e+006       171469      987.928    0.0130578 2.63142e-005
     265  1.2175e+006       172950      957.075    0.0127703 2.51182e-005
   267.5 1.27694e+006       174251      926.135    0.0124994 2.40039e-005
     270 1.33761e+006       175351      895.083    0.0122443 2.29678e-005
   272.5 1.39927e+006       176229      863.922    0.0120038  2.2006e-005
     275  1.4617e+006       176869      832.674     0.011777 2.11144e-005
   277.5 1.52465e+006       177258       801.38     0.011563 2.02889e-005
     280 1.58789e+006       177385      770.094    0.0113611 1.95255e-005
   282.5 1.65117e+006       179030      754.058     0.011186 1.88202e-005
     285 1.71425e+006       180409      737.189    0.0110201 1.81692e-005
   287.5 1.77687e+006       181512      719.547     0.010863 1.75688e-005
     290 1.83881e+006       182333      701.199    0.0107141 1.70158e-005
   292.5 1.89984e+006       182867       682.22    0.0105731 1.65068e-005
     295 1.95974e+006       183111      662.691    0.0104395 1.60389e-005
   297.5 2.01828e+006       183068      642.694    0.0103129 1.56092e-005
     300 2.07527e+006       182738      622.316    0.0101931 1.52152e-005
   302.5 2.13052e+006       180675      591.857    0.0100808 1.48544e-005
     305 2.18385e+006       178365      562.022   0.00997483 1.45247e-005
   307.5 2.23511e+006       175825       532.88   0.00987468  1.4224e-005
     310 2.28414e+006       173068      504.495   0.00978005 1.39504e-005
   312.5  2.3308e+006       170110      476.922   0.00969066 1.37022e-005
     315 2.37499e+006       166969      450.208    0.0096062 1.34778e-005
   317.5 2.41661e+006       163660      424.394   0.00952641 1.32759e-005
     320 2.45555e+006       160203      399.509   0.00945106 1.30951e-005
   322.5 2.49176e+006       157391      379.434   0.00938658 1.29341e-005
     325 2.52518e+006       154428      359.894   0.00932597  1.2792e-005
   327.5 2.55576e+006       151330      340.923   0.00926903 1.26676e-005
     330 2.58347e+006       148112      322.548    0.0092156 1.25602e-005
   332.5 2.60831e+006       144789      304.793   0.00916552 1.24688e-005
     335 2.63027e+006       141375      287.673   0.00911864 1.23928e-005
   337.5 2.64935e+006       137885      271.203   0.00907481 1.23315e-005
     340 2.66559e+006       134333      255.389   0.00903389 1.22841e-005
   342.5 2.67901e+006       130829      240.591    0.0090018 1.22503e-005
     345 2.68965e+006       127283      226.412   0.00897234 1.22295e-005
   347.5 2.69757e+006       123709      212.851   0.00894538 1.22212e-005
     350 2.70282e+006       120117      199.903   0.00892082 1.22251e-005
   352.5 2.70652e+006       116565      187.635    0.0088976  1.2236e-005
     355 2.70974e+006       113103      176.089    0.0088747 1.22491e-005
   357.5 2.71248e+006       109730      165.225    0.0088521 1.22644e-005
     360 2.71476e+006       106444      155.005   0.00882978 1.22818e-005
   362.5 2.71657e+006       103434      145.962   0.00880988 1.23014e-005
     365 2.71792e+006       100497      137.423   0.00879023 1.23231e-005
   367.5 2.71882e+006        97630      129.362    0.0087708 1.23468e-005
     370 2.71927e+006      94833.2      121.752   0.00875158 1.23727e-005
   372.5 2.71927e+006      92105.2      114.571   0.00873256 1.24006e-005
     375 2.71884e+006        89445      107.796   0.00871371 1.24305e-005
   377.5 2.71797e+006      86851.2      101.404   0.00869502 1.24625e-005
 380.001 2.71668e+006      84322.7      95.3742   0.00867647 1.24966e-005
 382.502 2.71497e+006      82131.8      90.3325   0.00866128 1.25326e-005
 385.004 2.71284e+006      79987.6      85.5426   0.00864626 1.25707e-005
 387.507 2.71031e+006      77889.4      80.9924   0.00863139 1.26109e-005
 390.011 2.70737e+006      75836.5      76.6705   0.00861667  1.2653e-005
 392.517 2.70403e+006      73828.3      72.5662   0.00860208 1.26972e-005
 395.024 2.70031e+006      71864.1      68.6689   0.00858762 1.27434e-005
 397.532  2.6962e+006      69943.3      64.9687   0.00857325 1.27916e-005
 400.043  2.6917e+006      68062.8      61.4516   0.00855901 1.28419e-005
 402.556 2.68684e+006      66091.5      57.8549   0.00854613 1.28942e-005
 405.071  2.6816e+006      64169.5      54.4575   0.00853326 1.29486e-005
 407.588 2.67601e+006        62296      51.2489   0.00852037  1.3005e-005
 410.108 2.67006e+006      60469.9       48.219   0.00850746 1.30635e-005
 412.631 2.66375e+006      58690.3      45.3584   0.00849451  1.3124e-005
 415.157 2.65711e+006      56956.2      42.6581   0.00848151 1.31867e-005
 417.686 2.65012e+006      55266.8      40.1096   0.00846844 1.32514e-005
 420.219  2.6428e+006      53448.4      37.4349   0.00845219 1.33183e-005
 422.755 2.63515e+006        49959       32.371   0.00840174 1.33873e-005
 425.294 2.62718e+006      46706.3      27.9781   0.00834892 1.34585e-005
 427.838 2.61889e+006      43674.4      24.1683   0.00829357 1.35319e-005
 430.385 2.61029e+006      40848.8      20.8651   0.00823552 1.36074e-005
 432.937 2.60139e+006      38215.5      18.0021   0.00817463 1.36851e-005
 435.493 2.59218e+006      35761.7      15.5213   0.00811074 1.37651e-005
 438.053 2.58268e+006      33475.4      13.3725   0.00804372 1.38474e-005
 440.619 2.57289e+006        31883      11.9952   0.00799793  1.3932e-005
 443.189 2.56282e+006      32039.2       12.243   0.00802822 1.40188e-005
 445.764 2.55247e+006      32193.5      12.4947   0.00805874  1.4108e-005
 448.344 2.54185e+006      32345.7      12.7503    0.0080895 1.41996e-005
  450.93 2.53096e+006      32495.9        13.01   0.00812048 1.42936e-005
 453.522 2.51981e+006      32644.2      13.2738   0.00815169 1.43901e-005
 456.119 2.50841e+006      32790.6      13.5418   0.00818313  1.4489e-005
 458.722 2.49675e+006        32935       13.814   0.00821479 1.45904e-005
 461.331 2.48484e+006      32466.1      13.4839   0.00822207 1.46944e-005
 463.946  2.4727e+006        31431      12.6129    0.0082055  1.4801e-005
 466.568 2.46032e+006      30425.4      11.7944   0.00818862 1.49102e-005
 469.196 2.44771e+006      29448.3      11.0253   0.00817144 1.50221e-005
 471.831 2.43488e+006      28499.3       10.303   0.00815392 1.51367e-005
 474.473 2.42182e+006      27577.5      9.62461   0.00813606  1.5254e-005
 477.122 2.40856e+006      26682.3      8.98775   0.00811784 1.53742e-005
 479.778 2.39508e+006      25813.1      8.39001   0.00809927 1.54972e-005
 482.442  2.3814e+006      25048.6      7.89057    0.0080853 1.56231e-005
 485.114 2.36751e+006      24310.5      7.42369   0.00807157  1.5752e-005
 487.793 2.35344e+006      23590.8      6.98211   0.00805763 1.58839e-005
  490.48 2.33917e+006      22889.3      6.56457   0.00804347 1.60189e-005
 493.176 2.32472e+006      22205.6      6.16987   0.00802909  1.6157e-005
 495.879 2.31009e+006      21539.2      5.79685   0.00801447 1.62983e-005
 498.592 2.29529e+006      20889.9      5.44443   0.00799961 1.64429e-005
 501.313 2.28031e+006      20220.5      5.08787   0.00798128 1.65908e-005
 504.043 2.26517e+006      19531.9      4.72897   0.00795905 1.67421e-005
 506.782 2.24987e+006      18864.4      4.39336   0.00793632 1.68968e-005
 509.531 2.23442e+006      18217.5      4.07964   0.00791308 1.70551e-005
 512.289 2.21881e+006      17590.5      3.78648   0.00788931  1.7217e-005
 515.056 2.20305e+006      16983.1      3.51264   0.00786501 1.73825e-005
 517.834 2.18716e+006      16394.7      3.25693   0.00784016 1.75519e-005
 520.621 2.17112e+006      15835.6      3.02389   0.00781619  1.7725e-005
 523.419 2.15496e+006      15330.7      2.82455   0.00779677 1.79022e-005
 526.227 2.13866e+006      14839.6       2.6371   0.00777698 1.80833e-005
 529.046 2.12225e+006      14362.3       2.4609   0.00775682 1.82685e-005
 531.876 2.10571e+006      13898.2      2.29533   0.00773627  1.8458e-005
 534.717 2.08906e+006      13447.2       2.1398   0.00771533 1.86517e-005
  537.57 2.07229e+006      13008.8      1.99376   0.00769398 1.88499e-005
 540.433 2.05542e+006      12582.9      1.85667   0.00767222 1.90526e-005
 543.309 2.03845e+006      12168.9      1.72798   0.00765001 1.92599e-005
 546.196 2.02138e+006      11766.7      1.60728   0.00762737 1.94719e-005
 549.096 2.00422e+006      11376.1      1.49413    0.0076043 1.96887e-005
 552.008 1.98697e+006      10996.8      1.38811   0.00758078 1.99106e-005
 554.933 1.96963e+006      10628.5       1.2888   0.00755681 2.01375e-005
  557.87 1.95221e+006        10271      1.19583   0.00753238 2.03696e-005
 560.821 1.93472e+006      9923.88      1.10882   0.00750748 2.06071e-005
 563.784 1.91715e+006      9587.03      1.02743   0.00748211 2.08501e-005
 566.762 1.89951e+006      9260.15     0.951338   0.00745626 2.10988e-005
 569.753 1.88181e+006      8942.99      0.88023   0.00742992 2.13531e-005
 572.758 1.86404e+006      8635.31     0.813814   0.00740308 2.16135e-005
 575.778 1.84622e+006      8336.87     0.751812   0.00737573 2.18799e-005
 578.812 1.82835e+006      8047.44      0.69396   0.00734787 2.21526e-005
 581.861 1.81042e+006      7766.78      0.64001   0.00731949 2.24316e-005
 584.925 1.79245e+006      7494.67     0.589726   0.00729059 2.27173e-005
 588.004 1.77444e+006      7230.89     0.542886   0.00726115 2.30098e-005
 591.099 1.75639e+006      6975.23      0.49928   0.00723118 2.33092e-005
 594.209 1.73831e+006      6727.46     0.458709   0.00720065 2.36158e-005
 597.336 1.72019e+006      6487.39     0.420985   0.00716957 2.39297e-005
 600.479 1.70205e+006       6255.4     0.386067   0.00713825 2.42513e-005
 603.639 1.68388e+006      6033.79     0.354334   0.00710813 2.45806e-005
 606.816 1.66569e+006      5818.97      0.32483    0.0070775 2.49179e-005
 610.011 1.64749e+006      5610.77     0.297417   0.00704633 2.52635e-005
 613.223 1.62927e+006      5409.03     0.271966   0.00701463 2.56175e-005
 616.452 1.61104e+006      5213.57     0.248353    0.0069824 2.59803e-005
   619.7 1.59281e+006      5024.23     0.226463   0.00694962 2.63521e-005
 622.967 1.57457e+006      4840.84     0.206185   0.00691629 2.67332e-005
 626.252 1.55633e+006      4663.26     0.187417   0.00688241 2.71239e-005
 629.557  1.5381e+006      4491.32     0.170061   0.00684797 2.75243e-005
 632.881 1.51987e+006      4324.87     0.154024   0.00681296  2.7935e-005
 636.225 1.50166e+006      4163.77     0.139221   0.00677739 2.83561e-005
 639.589 1.48345e+006      4007.87      0.12557   0.00674125  2.8788e-005
 642.974 1.46527e+006      3857.02     0.112994   0.00670453  2.9231e-005
  646.38  1.4471e+006       3711.1     0.101419   0.00666723 2.96856e-005
 649.807 1.42895e+006      3569.96    0.0907797   0.00662935  3.0152e-005
 653.255 1.41083e+006      3433.47    0.0810101   0.00659088 3.06306e-005
 656.726 1.39274e+006       3301.5    0.0720506   0.00655182 3.11219e-005
 660.219 1.37468e+006      3173.93    0.0638444   0.00651217 3.16263e-005
 663.735 1.35665e+006      3050.62    0.0563386   0.00647193 3.21441e-005
 667.275 1.33866e+006      2931.47    0.0494832   0.00643108 3.26759e-005
 670.838 1.32071e+006      2816.34    0.0432314   0.00638965 3.32221e-005
 674.425 1.30281e+006      2705.13    0.0375393   0.00634761 3.37832e-005
 678.037 1.28495e+006      2597.72    0.0323659   0.00630497 3.43598e-005
 681.674 1.26714e+006      2494.01    0.0276724   0.00626172 3.49523e-005
 685.336 1.24938e+006      2393.87     0.023423   0.00621788 3.55613e-005
 689.024 1.23167e+006      2297.22    0.0195837   0.00617343 3.61873e-005
 692.739 1.21402e+006      2203.94     0.016123   0.00612839 3.68311e-005
 696.481 1.19643e+006      2113.94    0.0130114   0.00608274 3.74932e-005
  700.25  1.1789e+006      2027.22    0.0102308   0.00603677 3.81743e-005
 704.047 1.16144e+006      1945.03   0.00786801   0.00599429 3.88751e-005
 707.872 1.14404e+006      1865.68   0.00575518   0.00595126 3.95963e-005
 711.726 1.12671e+006      1789.09   0.00387246    0.0059077 4.03386e-005
  715.61 1.10946e+006      1715.17   0.00220126   0.00586361 4.11029e-005
 719.524 1.09228e+006      1643.85  0.000724223   0.00581898 4.18899e-005
 723.469 1.07517e+006      1575.05 -0.000574842   0.00577382 4.27006e-005
 727.444 1.05815e+006       1508.7  -0.00171102   0.00572812 4.35358e-005
 731.452  1.0412e+006      1444.73  -0.00269838    0.0056819 4.43965e-005
 735.492 1.02434e+006      1383.06  -0.00355002   0.00563514 4.52837e-005
 739.565 1.00757e+006      1323.62  -0.00427806   0.00558786 4.61984e-005
 743.673       990882      1266.36  -0.00489385   0.00554006 4.71417e-005
 747.814       974286       1211.2  -0.00540787   0.00549173 4.81148e-005
 751.991       957783      1158.07  -0.00582981   0.00544289 4.91189e-005
 756.203       941375      1106.93  -0.00616872   0.00539354 5.01551e-005
 760.452       925064      1057.69   -0.0064329   0.00534368 5.12249e-005
 764.738       908851      1010.32  -0.00663008   0.00529331 5.23297e-005
 769.063       892740      964.736  -0.00676736   0.00524245 5.34709e-005
 773.426       876731      920.897  -0.00685129   0.00519109   5.465e-005
 777.829       860828      878.743  -0.00688789   0.00513925 5.58687e-005
 782.272       845031      838.221  -0.00688272   0.00508693 5.71287e-005
 786.757       829343      799.279  -0.00684087   0.00503413 5.84318e-005
 791.283       813766      761.865    -0.006767   0.00498087 5.97798e-005
 795.853       798302      725.929  -0.00666539   0.00492716 6.11749e-005
 800.467       782952      691.428  -0.00653978   0.00487303 6.26191e-005
 805.127       767718      658.341  -0.00639285   0.00481883 6.41145e-005
 809.832       752602      626.588  -0.00622908    0.0047642 6.56637e-005
 814.584       737605      596.123  -0.00605139   0.00470915  6.7269e-005
 819.384       722730      566.903  -0.00586238   0.00465369 6.89332e-005
 824.233       707978      538.887  -0.00566444   0.00459782 7.06588e-005
 829.133       693351      512.035   -0.0054597   0.00454157  7.2449e-005
 834.084       678850      486.305  -0.00525007   0.00448494 7.43069e-005
 839.087       664476       461.66  -0.00503728   0.00442795 7.62356e-005
 844.145       650233      438.061  -0.00482285    0.0043706 7.82388e-005
 849.257       636120      415.473  -0.00460813   0.00431291 8.03202e-005
 854.426       622139      393.861  -0.00439432    0.0042549 8.24836e-005
 859.653       608293      373.188  -0.00418247   0.00419657 8.47333e-005
 864.938       594581      353.423  -0.00397349   0.00413795 8.70737e-005
 870.285       581007      334.531  -0.00376818   0.00407904 8.95097e-005
 875.693       567570      316.483  -0.00356721   0.00401987 9.20461e-005
 881.165       554273      299.247  -0.00337116   0.00396045 9.46884e-005
 886.703       541116      282.793  -0.00318052    0.0039008 9.74423e-005
 892.307       528101      267.092  -0.00299567   0.00384093  0.000100314
  897.98       515230      252.117  -0.00281695   0.00378087   0.00010331
 903.723       502503      237.922  -0.00264346   0.00372398  0.000106437
 909.539       489922      224.428  -0.00247625   0.00366873  0.000109703
 915.429       477487      211.563  -0.00231608   0.00361329  0.000113115
 921.395       465200      199.304  -0.00216296   0.00355768  0.000116682
 927.439       453063      187.628  -0.00201687    0.0035019  0.000120414
 933.564       441075      176.514  -0.00187776   0.00344597   0.00012432
 939.771       429239      165.939  -0.00174555   0.00338991  0.000128411
 946.064       417554      155.884  -0.00162013   0.00333374  0.000132697
 952.443       406023      146.328  -0.00150137   0.00327747  0.000137192
 958.913       394646      137.251  -0.00138911   0.00322112  0.000141908
 965.476       383424      128.635  -0.00128319    0.0031647  0.000146859
 972.133       372358      120.462  -0.00118344   0.00310824  0.000152061
 978.889       361448      112.713  -0.00108965   0.00305175   0.00015753
 985.746       348807      105.311  -0.00100204   0.00298886  0.000163284
 992.727       336017       98.281 -0.000919723   0.00292461  0.000169359
 999.839       323449      91.6158 -0.000842427   0.00286023  0.000175783
 1007.09       312872      85.4018 -0.000769434   0.00280947  0.000182582
 1014.46       302508      79.5267 -0.000701464   0.00275894  0.000189766
 1021.95       292317      73.9748 -0.000638304   0.00270835  0.000197362
 1029.58       282299      68.7327 -0.000579719   0.00265769  0.000205402
 1037.34       272456      63.7875 -0.000525476   0.00260699  0.000213919
 1045.24       262788      59.1266 -0.000475349   0.00255626  0.000222951
 1053.28       253295      54.7379  -0.00042911   0.00250552  0.000232538
 1061.47       243978      50.6094 -0.000386542   0.00245478  0.000242725
 1069.81       234838      46.7297  -0.00034743   0.00240406   0.00025356
 1078.32       225875      43.0875 -0.000311569   0.00235338  0.000265099
    1087       217090      39.6721 -0.000278756   0.00230275  0.000277401
 1095.84       208482      36.4728 -0.000248796   0.00225219  0.000290531
 1104.87       200053      33.4795 -0.000221503   0.00220172  0.000304564
 1114.09       191803      30.6824 -0.000196697   0.00215137  0.000319579
  1123.5       183732       28.072   -0.0001742   0.00210114  0.000335669
 1133.12       175840      25.6388 -0.000153848   0.00205106  0.000352932
 1142.95       168128      23.3741 -0.000135486   0.00200116  0.000371482
 1153.01       160596      21.2691 -0.000118959   0.00195146  0.000391444
 1163.29       153243      19.3156 -0.000104124   0.00190197  0.000412958
 1173.82       146071      17.5054 -9.08459e-005   0.00185273  0.000436184
 1184.61       139079      15.8307 -7.89943e-005   0.00180376    0.0004613
 1195.67       132268      14.2841 -6.84494e-005   0.00175507  0.000488508
    1207       125144      12.8634 -5.90887e-005    0.0017127  0.000518036
 1218.65       117927      11.5556 -5.07971e-005   0.00167393  0.000550208
 1230.66       110927      10.3495 -4.34725e-005   0.00163486  0.000585387
 1243.04       104145       9.2398 -3.70273e-005    0.0015955  0.000623952
 1255.81      97580.4      8.22135 -3.13797e-005   0.00155583  0.000666343
 1269.01        91234      7.28904 -2.64514e-005   0.00151587  0.000713075
 1282.66      85105.6      6.43791 -2.21706e-005   0.00147561  0.000764748
 1296.79      79195.2      5.66316 -1.84714e-005   0.00143506  0.000822072
 1311.44      73502.8      4.96015  -1.529e-005    0.0013942  0.000885883
 1326.64      68028.4      4.32434 -1.25696e-005   0.00135306  0.000957181
 1342.45      62771.8      3.75136 -1.02571e-005   0.00131162   0.00103716
 1358.91      57732.8      3.23697 -8.3039e-006   0.00126989   0.00112726
 1376.06      52911.3       2.7771 -6.66513e-006   0.00122788   0.00122922
 1393.98      48306.8      2.36777 -5.30074e-006   0.00118559   0.00134519
 1412.74      43375.2       2.0063 -4.17326e-006   0.00115273   0.00147779
 1432.54      38445.1      1.68606 -3.24461e-006   0.00112295    0.0016313
 1453.56      33780.7      1.40272 -2.48582e-006   0.00109102   0.00181104
 1475.99      29383.2      1.15373 -1.87301e-006   0.00105663   0.00202362
 1500.04        25254     0.936585 -1.38441e-006   0.00101939   0.00227795
 1525.98      21394.5     0.748859  -1.001e-006  0.000978767   0.00258633
 1554.17      17806.3     0.588167 -7.04778e-007  0.000934108   0.00296625
 1585.06      14491.5     0.452185 -4.81203e-007  0.000884496   0.00344334
 1619.31        11438     0.339096 -3.16009e-007  0.000854797   0.00405683
 1657.86      8652.99     0.246224 -1.97731e-007  0.000839734   0.00487046
 1702.17      6151.06     0.171042 -1.16037e-007    0.0008139   0.00599531
 1754.74      3936.17     0.111592 -6.21367e-008  0.000767386   0.00764515
 1820.45      2224.75    0.0660725 -2.88419e-008  0.000722728     0.010306
 1907.85      1250.93     0.033614 -1.06083e-008  0.000781841    0.0151928
 2024.41      563.154    0.0140483 -2.92493e-009  0.000867921    0.0250786
 2198.13      264.021   0.00411793 -4.58385e-010   0.00131705    0.0511528
 2448.13      88.9217  0.000804875 -4.00178e-011   0.00229834     0.133212
 2698.13      41.0433  0.000187652 -4.54747e-012   0.00419232     0.320399
 2948.13      22.5327 5.38036e-005 -4.54747e-013   0.00710556     0.703649
 3198.13      14.0201 1.98695e-005 2.27374e-013    0.0104858      1.36838
 3448.13      10.1885 9.81865e-006            0     0.013391      2.27074
 3698.13      8.65016   6.406e-006 -1.13687e-013    0.0151357      3.18165
 3948.13      8.28106 5.15821e-006            0    0.0157198      3.88544
 4198.13      8.53708  4.7289e-006            0    0.0155176       4.3473
 4448.13      9.15159  4.6477e-006            0     0.014889      4.63999
 4698.13      9.99452 4.72916e-006 1.13687e-013    0.0140603      4.83876
 4948.13      11.0041 4.89435e-006 -1.13687e-013    0.0131524      4.99073
 5198.13       12.153 5.10851e-006            0    0.0122254      5.12054
 5448.13      13.4314 5.35638e-006 1.13687e-013      0.01131      5.24008
 5698.13      14.8389 5.63168e-006 2.27374e-013    0.0104219      5.35493
 5948.13      16.3793 5.93226e-006            0   0.00957028      5.46763
 6198.13      18.0596 6.25796e-006 1.13687e-013   0.00876044      5.57936
 6448.13      19.8878 6.60953e-006 -1.13687e-013   0.00799571      5.69064
 6698.13      21.8733 6.98819e-006            0   0.00727798      5.80173
 6948.13      24.0261 7.39535e-006            0    0.0066081      5.91273
 7198.13      26.3567 7.83252e-006 2.27374e-013   0.00598609      6.02368
 7448.13      28.8763 8.30129e-006            0   0.00541127      6.13462
 7698.13      31.5967 8.80325e-006 2.27374e-013   0.00488239      6.24555
 7948.13        34.53 9.34006e-006 -2.27374e-013   0.00439776      6.35647
 8198.13      37.6891 9.91334e-006 -2.27374e-013   0.00395534      6.46739
 8448.13      41.0874 1.05248e-005            0   0.00355285      6.57832
 8698.13      44.7387  1.1176e-005 -2.27374e-013   0.00318784      6.68924
